Temparature,Humidity,Moisture,Soil Type,Crop Type,Nitrogen,Potassium,Phosphorous,Fertilizer Name,pH
24.48,59.9,43.48,Sandy,Wheat,24,6,7,Iffco NPK 17:17:17,6.98
17.45,64.03,37.57,Black,Wheat,18,7,21,Kribhco NPK 20:20:0,5.55
36.42,69.73,63.36,Clayey,Maize,25,15,13,NPK Complex 14:35:14,5.72
29.45,81.17,23.51,Sandy,Millets,13,10,7,Iffco NPK 17:17:17,7.43
26.09,66.94,58.68,Black,Cotton,14,10,5,NPK Complex 14:35:14,5.98
18.41,56.01,38.42,Sandy,Paddy,15,21,20,Urea (46% N),6.57
34.67,43.19,60.47,Clayey,Sugarcane,19,8,10,NPK Complex 14:35:14,7.02
23.29,75.38,49.84,Red,Barley,10,5,19,Kribhco NPK 20:20:0,7.39
29.66,88.13,67.44,Clayey,Cotton,8,22,21,Urea (46% N),6.13
33.38,48.37,42.2,Sandy,Millets,8,4,20,Kribhco NPK 20:20:0,7.0
28.24,89.64,62.63,Sandy,Maize,27,22,10,DAP (18:46:0),6.93
36.86,42.49,46.49,Red,Cotton,10,15,5,DAP (18:46:0),5.63
21.33,82.31,57.91,Clayey,Pulses,5,4,17,Iffco NPK 17:17:17,6.79
22.59,55.55,35.17,Sandy,Sugarcane,18,8,11,NPK Complex 14:35:14,5.76
37.56,68.26,28.65,Loamy,Millets,10,12,6,MAP 28:28:0,7.22
15.07,81.66,36.48,Black,Ground Nuts,8,8,20,Iffco NPK 17:17:17,6.93
20.38,86.93,51.93,Sandy,Wheat,12,18,18,Urea (46% N),7.3
25.7,70.55,51.73,Sandy,Sugarcane,4,17,24,Urea (46% N),6.32
20.11,64.98,46.07,Clayey,Tobacco,10,27,20,Urea (46% N),5.82
21.15,43.45,62.17,Clayey,Tobacco,21,15,9,NPK Complex 14:35:14,6.48
27.54,75.35,59.45,Red,Pulses,7,6,14,Iffco NPK 17:17:17,6.56
21.13,65.17,32.87,Clayey,Cotton,10,14,8,MAP 28:28:0,7.05
36.02,70.85,30.2,Black,Cotton,12,10,13,Iffco NPK 17:17:17,6.66
35.2,55.85,55.32,Sandy,Oil seeds,5,5,19,Kribhco NPK 20:20:0,6.35
30.58,84.55,69.36,Red,Pulses,2,5,32,Kribhco NPK 20:20:0,7.05
23.8,65.38,35.02,Clayey,Paddy,19,4,17,Kribhco NPK 20:20:0,6.72
19.45,76.83,44.04,Clayey,Barley,4,11,19,Kribhco NPK 20:20:0,6.54
35.43,80.13,45.42,Black,Cotton,5,3,18,Kribhco NPK 20:20:0,6.26
23.28,69.01,37.93,Black,Tobacco,26,8,6,Tata Paras NPK 10:26:26,7.44
34.0,79.36,53.76,Clayey,Maize,36,10,11,Tata Paras NPK 10:26:26,5.85
39.26,60.03,31.08,Black,Cotton,6,16,10,MAP 28:28:0,7.22
18.56,44.92,32.03,Clayey,Paddy,12,17,7,MAP 28:28:0,5.51
25.92,89.74,44.31,Sandy,Pulses,3,9,27,Urea (46% N),6.46
25.62,84.75,38.61,Red,Wheat,24,11,7,NPK Complex 14:35:14,6.16
33.9,87.39,31.95,Clayey,Ground Nuts,8,7,15,NPK Complex 14:35:14,6.63
22.87,56.52,54.7,Loamy,Pulses,2,9,28,Urea (46% N),6.79
20.92,41.49,35.41,Black,Tobacco,7,19,19,Urea (46% N),7.3
20.68,40.88,50.96,Black,Oil seeds,10,14,10,DAP (18:46:0),7.23
25.93,40.63,55.66,Loamy,Maize,26,3,3,Tata Paras NPK 10:26:26,6.31
27.81,68.32,52.46,Loamy,Barley,15,6,12,NPK Complex 14:35:14,6.16
24.36,70.86,54.48,Black,Pulses,5,9,14,MAP 28:28:0,6.8
32.67,56.64,20.4,Black,Wheat,19,17,4,DAP (18:46:0),5.67
21.44,44.82,38.28,Sandy,Millets,9,7,3,NPK Complex 14:35:14,7.23
36.19,51.88,27.53,Clayey,Oil seeds,5,15,19,Urea (46% N),5.52
17.86,82.6,63.18,Loamy,Sugarcane,7,22,27,Urea (46% N),6.61
28.61,67.02,34.32,Loamy,Pulses,6,3,20,Iffco NPK 17:17:17,6.18
31.83,72.53,20.12,Loamy,Barley,11,17,22,Urea (46% N),6.74
35.88,48.55,35.5,Loamy,Barley,12,10,11,NPK Complex 14:35:14,7.04
25.14,74.25,53.34,Black,Maize,15,14,5,NPK Complex 14:35:14,6.71
38.54,56.35,56.94,Loamy,Pulses,5,7,11,DAP (18:46:0),6.16
26.52,72.65,45.47,Sandy,Tobacco,6,20,21,Urea (46% N),5.9
33.92,66.15,38.37,Black,Oil seeds,7,8,15,Iffco NPK 17:17:17,5.9
19.57,70.52,53.49,Clayey,Ground Nuts,3,3,28,Kribhco NPK 20:20:0,6.71
18.99,56.7,59.9,Sandy,Oil seeds,8,8,9,NPK Complex 14:35:14,6.32
27.74,48.7,44.31,Sandy,Wheat,26,11,11,Iffco NPK 17:17:17,6.57
21.19,68.17,32.27,Red,Cotton,9,18,11,MAP 28:28:0,6.57
31.38,79.17,57.88,Loamy,Oil seeds,8,6,8,NPK Complex 14:35:14,7.32
39.5,41.43,27.64,Sandy,Paddy,13,21,12,MAP 28:28:0,5.97
32.28,87.87,29.63,Loamy,Ground Nuts,5,12,9,MAP 28:28:0,5.86
39.8,51.77,65.28,Sandy,Millets,3,15,15,Urea (46% N),6.06
20.36,51.93,29.37,Loamy,Ground Nuts,6,12,14,MAP 28:28:0,6.93
37.82,60.0,50.4,Red,Pulses,6,11,8,DAP (18:46:0),6.06
37.1,81.33,47.33,Black,Tobacco,13,18,25,Urea (46% N),5.54
32.2,56.81,40.38,Red,Pulses,6,7,12,Iffco NPK 17:17:17,6.09
35.4,77.85,39.95,Clayey,Millets,14,13,4,DAP (18:46:0),6.18
15.11,51.86,52.71,Red,Wheat,20,20,11,MAP 28:28:0,6.39
31.79,82.05,24.03,Sandy,Cotton,18,5,2,Tata Paras NPK 10:26:26,7.28
37.43,41.44,28.68,Clayey,Ground Nuts,9,14,9,MAP 28:28:0,6.0
22.61,87.21,27.01,Sandy,Tobacco,12,22,11,MAP 28:28:0,7.45
17.38,69.75,52.91,Black,Pulses,2,10,30,Urea (46% N),7.17
31.23,63.06,59.64,Loamy,Cotton,7,14,10,Iffco NPK 17:17:17,6.6
16.04,64.7,36.49,Black,Sugarcane,8,18,22,Urea (46% N),5.79
30.75,44.6,42.87,Red,Cotton,19,3,1,Tata Paras NPK 10:26:26,6.86
20.54,58.39,46.88,Black,Millets,18,2,6,Tata Paras NPK 10:26:26,6.17
23.19,51.94,42.58,Black,Pulses,4,9,8,MAP 28:28:0,5.84
32.59,44.12,28.0,Black,Ground Nuts,7,16,6,DAP (18:46:0),6.28
20.8,70.93,59.07,Clayey,Millets,11,10,10,MAP 28:28:0,6.45
22.96,52.17,25.41,Clayey,Barley,8,9,10,Iffco NPK 17:17:17,5.51
23.06,57.7,66.46,Sandy,Wheat,16,5,19,Kribhco NPK 20:20:0,7.23
26.72,81.38,34.35,Loamy,Wheat,16,9,19,Kribhco NPK 20:20:0,7.43
39.27,65.69,23.65,Loamy,Paddy,26,6,6,NPK Complex 14:35:14,5.66
24.5,46.38,45.53,Loamy,Sugarcane,14,7,17,Iffco NPK 17:17:17,7.32
19.05,55.62,40.15,Loamy,Tobacco,21,19,1,DAP (18:46:0),6.45
16.62,45.76,68.89,Black,Pulses,6,8,3,DAP (18:46:0),6.06
35.37,79.31,41.77,Black,Millets,12,12,2,DAP (18:46:0),7.29
21.76,40.33,48.4,Sandy,Cotton,8,8,7,NPK Complex 14:35:14,7.14
38.88,74.43,69.36,Sandy,Millets,11,7,6,NPK Complex 14:35:14,5.99
17.67,71.35,30.32,Clayey,Sugarcane,13,21,15,MAP 28:28:0,6.54
28.67,82.34,32.56,Loamy,Pulses,5,5,12,Iffco NPK 17:17:17,7.31
34.08,53.13,55.11,Loamy,Oil seeds,9,14,7,DAP (18:46:0),7.13
26.05,65.9,23.33,Red,Maize,18,14,16,Iffco NPK 17:17:17,6.66
19.82,61.03,37.78,Black,Sugarcane,14,19,17,MAP 28:28:0,6.84
35.51,69.36,45.33,Sandy,Oil seeds,9,9,16,Iffco NPK 17:17:17,7.44
17.84,50.85,43.0,Sandy,Sugarcane,15,21,2,DAP (18:46:0),5.89
25.74,59.98,40.92,Red,Maize,30,5,9,Tata Paras NPK 10:26:26,6.95
38.08,64.48,24.97,Clayey,Paddy,22,20,4,DAP (18:46:0),7.03
15.39,51.6,52.51,Clayey,Ground Nuts,7,15,14,MAP 28:28:0,6.94
30.64,52.9,27.22,Red,Maize,19,16,10,Iffco NPK 17:17:17,7.35
18.67,55.53,64.15,Sandy,Paddy,27,7,9,Tata Paras NPK 10:26:26,6.93
37.22,75.83,62.6,Sandy,Pulses,3,2,23,Kribhco NPK 20:20:0,7.25
31.41,59.73,39.88,Red,Tobacco,16,11,6,NPK Complex 14:35:14,5.85
38.83,49.77,67.97,Sandy,Cotton,5,16,16,Urea (46% N),7.02
37.07,41.68,46.86,Red,Cotton,4,3,15,Kribhco NPK 20:20:0,6.48
24.17,44.17,61.38,Red,Barley,5,19,25,Urea (46% N),7.38
28.77,88.88,35.63,Sandy,Oil seeds,7,5,21,Kribhco NPK 20:20:0,5.58
36.35,70.74,22.28,Loamy,Millets,6,10,5,MAP 28:28:0,5.71
25.9,84.01,69.03,Black,Ground Nuts,9,13,14,MAP 28:28:0,6.32
19.84,47.67,22.18,Loamy,Millets,7,8,17,Kribhco NPK 20:20:0,6.61
25.46,70.16,67.79,Black,Wheat,11,17,16,Urea (46% N),6.58
27.28,43.2,51.41,Clayey,Ground Nuts,6,10,12,MAP 28:28:0,7.46
27.97,57.34,61.98,Clayey,Sugarcane,10,21,25,Urea (46% N),7.0
34.88,65.04,48.09,Sandy,Oil seeds,9,11,9,DAP (18:46:0),6.63
19.73,71.78,26.89,Black,Ground Nuts,10,9,12,Iffco NPK 17:17:17,7.19
17.87,69.16,41.37,Black,Sugarcane,13,10,11,Iffco NPK 17:17:17,7.07
27.04,73.54,68.22,Red,Wheat,16,18,5,MAP 28:28:0,5.83
39.91,74.33,25.89,Black,Sugarcane,11,7,7,NPK Complex 14:35:14,6.17
16.2,68.59,56.26,Loamy,Tobacco,10,25,10,MAP 28:28:0,7.11
34.1,79.96,44.61,Black,Sugarcane,8,18,27,Urea (46% N),6.7
18.07,63.69,66.22,Red,Barley,5,11,24,Kribhco NPK 20:20:0,7.37
29.9,81.68,56.23,Loamy,Wheat,27,18,2,DAP (18:46:0),7.39
15.54,89.38,51.07,Clayey,Maize,32,4,8,Tata Paras NPK 10:26:26,6.87
37.07,48.89,21.07,Red,Maize,20,7,10,NPK Complex 14:35:14,6.22
21.18,59.27,58.51,Clayey,Wheat,12,11,18,Kribhco NPK 20:20:0,6.46
17.24,74.21,38.99,Clayey,Oil seeds,7,8,3,NPK Complex 14:35:14,7.14
18.68,52.28,52.54,Red,Tobacco,14,25,3,DAP (18:46:0),6.96
20.31,51.03,49.46,Clayey,Sugarcane,13,15,11,MAP 28:28:0,6.79
17.24,87.94,27.94,Sandy,Tobacco,15,8,17,Iffco NPK 17:17:17,6.18
27.35,45.79,23.6,Black,Oil seeds,6,16,21,Urea (46% N),7.18
22.29,78.78,59.67,Sandy,Paddy,12,10,13,Iffco NPK 17:17:17,6.22
31.8,88.03,33.93,Black,Sugarcane,10,7,33,Kribhco NPK 20:20:0,6.41
26.0,70.33,41.13,Red,Cotton,16,2,9,Tata Paras NPK 10:26:26,7.25
38.2,64.59,46.43,Red,Maize,9,29,23,Urea (46% N),6.7
22.34,60.08,24.72,Loamy,Oil seeds,8,7,16,Iffco NPK 17:17:17,7.18
26.92,82.38,48.86,Black,Oil seeds,3,4,25,Kribhco NPK 20:20:0,7.2
23.01,68.71,36.41,Loamy,Oil seeds,2,7,26,Kribhco NPK 20:20:0,5.55
24.62,49.95,54.01,Sandy,Barley,27,2,1,Tata Paras NPK 10:26:26,5.55
18.01,41.4,37.39,Clayey,Cotton,8,21,17,Urea (46% N),6.63
30.36,56.84,55.19,Loamy,Cotton,13,15,2,DAP (18:46:0),6.87
20.18,73.67,57.83,Sandy,Maize,17,9,27,Kribhco NPK 20:20:0,6.94
20.17,43.07,48.51,Sandy,Barley,16,4,8,NPK Complex 14:35:14,5.53
16.79,74.81,65.19,Black,Millets,11,7,10,Iffco NPK 17:17:17,7.12
34.25,78.18,38.02,Black,Sugarcane,7,6,24,Kribhco NPK 20:20:0,7.45
36.61,66.94,40.81,Sandy,Cotton,11,5,6,NPK Complex 14:35:14,6.29
17.2,52.45,30.0,Sandy,Oil seeds,5,11,9,MAP 28:28:0,7.45
34.54,74.48,48.1,Sandy,Cotton,14,15,2,DAP (18:46:0),7.14
22.79,84.22,42.19,Black,Oil seeds,8,6,13,Iffco NPK 17:17:17,5.91
20.68,83.21,20.43,Clayey,Maize,10,13,22,Kribhco NPK 20:20:0,5.78
37.26,62.3,20.25,Black,Cotton,11,21,8,MAP 28:28:0,6.63
24.8,69.43,36.55,Sandy,Millets,14,8,6,NPK Complex 14:35:14,6.32
31.28,45.43,20.69,Loamy,Cotton,2,17,19,Urea (46% N),6.0
39.23,70.68,61.6,Clayey,Sugarcane,10,14,21,Iffco NPK 17:17:17,5.65
17.74,78.04,59.67,Sandy,Maize,13,16,28,Kribhco NPK 20:20:0,7.25
30.4,76.0,51.06,Clayey,Cotton,12,15,8,DAP (18:46:0),6.56
22.32,52.98,53.92,Black,Sugarcane,13,10,12,NPK Complex 14:35:14,7.05
35.68,63.94,57.07,Loamy,Wheat,31,20,5,DAP (18:46:0),6.23
18.93,48.15,26.2,Loamy,Barley,7,17,9,MAP 28:28:0,7.25
31.83,73.95,57.36,Loamy,Barley,18,9,9,NPK Complex 14:35:14,6.84
29.72,44.19,65.37,Sandy,Paddy,6,6,21,Kribhco NPK 20:20:0,6.51
19.61,72.34,54.02,Black,Pulses,7,9,2,DAP (18:46:0),6.5
19.12,63.68,58.39,Clayey,Oil seeds,11,11,7,DAP (18:46:0),5.85
31.49,82.43,63.28,Sandy,Cotton,15,3,3,Tata Paras NPK 10:26:26,6.76
36.68,44.96,39.09,Sandy,Paddy,16,11,8,NPK Complex 14:35:14,6.79
35.62,46.1,67.79,Clayey,Ground Nuts,5,15,12,MAP 28:28:0,7.14
18.87,69.37,67.03,Loamy,Wheat,16,5,20,Kribhco NPK 20:20:0,6.83
34.32,70.33,40.6,Black,Millets,8,7,11,Iffco NPK 17:17:17,7.41
39.08,79.1,63.34,Black,Pulses,4,10,32,Urea (46% N),5.73
26.24,58.04,30.55,Red,Ground Nuts,13,6,13,Tata Paras NPK 10:26:26,6.05
36.97,56.83,53.95,Loamy,Tobacco,5,21,18,Urea (46% N),7.01
29.69,78.39,66.23,Loamy,Pulses,9,4,9,Tata Paras NPK 10:26:26,5.51
36.86,84.67,64.02,Black,Millets,21,7,2,Tata Paras NPK 10:26:26,7.18
30.47,64.31,31.22,Sandy,Wheat,39,2,8,Tata Paras NPK 10:26:26,6.38
25.2,68.67,55.15,Sandy,Sugarcane,14,19,14,MAP 28:28:0,6.21
35.95,42.87,26.63,Loamy,Wheat,13,4,20,Kribhco NPK 20:20:0,7.12
24.85,81.06,46.52,Loamy,Cotton,7,5,21,Kribhco NPK 20:20:0,7.21
30.43,80.61,40.8,Red,Sugarcane,7,8,24,Kribhco NPK 20:20:0,7.03
39.62,40.82,20.78,Sandy,Pulses,6,4,13,NPK Complex 14:35:14,6.5
28.93,66.68,25.73,Clayey,Ground Nuts,8,6,27,Kribhco NPK 20:20:0,6.84
20.61,42.3,37.61,Black,Pulses,2,9,27,Urea (46% N),6.92
15.93,41.4,43.07,Black,Millets,8,15,15,Urea (46% N),5.94
23.63,75.57,26.1,Loamy,Sugarcane,17,15,5,DAP (18:46:0),6.95
25.03,57.31,30.36,Black,Sugarcane,12,10,31,Kribhco NPK 20:20:0,5.96
31.21,68.9,35.88,Black,Maize,12,27,28,Urea (46% N),6.01
34.76,61.18,32.34,Clayey,Oil seeds,4,11,19,Urea (46% N),6.2
18.64,40.07,33.52,Sandy,Sugarcane,14,18,9,DAP (18:46:0),6.6
36.86,42.45,47.93,Black,Cotton,9,19,2,DAP (18:46:0),6.77
28.66,80.63,63.18,Black,Sugarcane,11,20,13,MAP 28:28:0,6.9
38.24,63.82,59.6,Red,Tobacco,13,13,5,NPK Complex 14:35:14,6.14
27.22,76.59,49.18,Sandy,Sugarcane,16,20,10,DAP (18:46:0),5.9
36.85,69.45,57.92,Loamy,Wheat,26,4,4,NPK Complex 14:35:14,6.71
38.8,89.77,61.87,Loamy,Oil seeds,9,14,7,DAP (18:46:0),7.11
35.83,88.33,44.59,Red,Pulses,4,4,20,Iffco NPK 17:17:17,7.25
17.35,78.55,24.2,Loamy,Millets,14,11,4,DAP (18:46:0),6.7
38.13,89.6,26.35,Clayey,Oil seeds,11,11,4,DAP (18:46:0),6.87
17.64,82.46,64.13,Loamy,Millets,10,5,8,Iffco NPK 17:17:17,7.25
24.78,78.12,35.0,Red,Cotton,14,18,6,DAP (18:46:0),5.92
19.93,64.72,42.55,Sandy,Paddy,17,13,6,MAP 28:28:0,7.05
18.88,53.23,55.45,Black,Maize,23,10,8,Iffco NPK 17:17:17,6.56
39.11,71.9,23.31,Sandy,Millets,9,4,6,NPK Complex 14:35:14,6.39
26.55,69.04,38.86,Black,Wheat,29,8,5,Tata Paras NPK 10:26:26,5.71
15.61,48.92,57.18,Loamy,Sugarcane,10,4,5,NPK Complex 14:35:14,5.53
36.4,60.44,35.71,Sandy,Tobacco,17,27,13,MAP 28:28:0,7.17
33.31,44.79,48.14,Black,Barley,15,10,5,NPK Complex 14:35:14,7.41
36.68,87.38,43.1,Black,Millets,16,3,2,Tata Paras NPK 10:26:26,7.05
26.85,40.0,60.18,Clayey,Millets,16,2,4,Tata Paras NPK 10:26:26,7.27
19.54,46.09,27.13,Red,Cotton,19,4,8,Tata Paras NPK 10:26:26,6.55
26.68,79.24,20.89,Clayey,Maize,11,31,28,Urea (46% N),5.72
27.4,88.35,58.76,Clayey,Millets,8,2,20,Kribhco NPK 20:20:0,6.04
23.89,77.91,59.35,Red,Paddy,23,5,5,NPK Complex 14:35:14,7.07
15.21,73.0,28.51,Black,Oil seeds,3,14,25,Urea (46% N),6.95
30.98,40.12,69.67,Red,Millets,3,13,21,Urea (46% N),6.06
26.88,88.08,63.11,Black,Cotton,11,10,11,Iffco NPK 17:17:17,6.27
23.55,79.23,48.51,Red,Barley,15,20,9,MAP 28:28:0,6.59
37.0,42.07,61.34,Loamy,Millets,9,3,9,NPK Complex 14:35:14,6.35
26.26,62.9,61.48,Loamy,Barley,10,6,21,Kribhco NPK 20:20:0,7.41
35.1,81.6,24.92,Red,Paddy,17,6,10,NPK Complex 14:35:14,5.97
26.16,53.84,46.01,Red,Cotton,11,19,6,MAP 28:28:0,7.05
39.94,62.43,33.01,Loamy,Ground Nuts,7,16,9,DAP (18:46:0),7.21
22.95,85.93,33.58,Sandy,Ground Nuts,6,15,8,MAP 28:28:0,6.23
18.42,74.23,44.55,Clayey,Paddy,14,20,17,Urea (46% N),5.53
29.65,68.06,67.59,Red,Cotton,16,7,8,Tata Paras NPK 10:26:26,7.23
25.33,60.75,25.31,Clayey,Paddy,27,22,5,DAP (18:46:0),5.57
19.04,70.23,39.29,Black,Oil seeds,5,14,8,MAP 28:28:0,6.11
37.46,51.35,37.37,Red,Sugarcane,16,11,10,Iffco NPK 17:17:17,6.29
25.01,63.14,36.12,Sandy,Paddy,13,5,16,Kribhco NPK 20:20:0,6.07
18.95,45.59,33.16,Red,Paddy,11,18,9,MAP 28:28:0,6.02
19.84,88.98,40.19,Clayey,Pulses,5,9,8,DAP (18:46:0),6.17
35.44,53.55,52.67,Clayey,Maize,21,17,8,Iffco NPK 17:17:17,6.49
26.23,61.02,64.67,Clayey,Millets,7,8,21,Kribhco NPK 20:20:0,5.57
15.24,83.73,34.73,Clayey,Ground Nuts,7,3,10,NPK Complex 14:35:14,6.39
38.85,83.31,40.08,Black,Maize,14,30,21,Urea (46% N),6.71
25.72,67.94,28.06,Sandy,Pulses,4,4,24,Kribhco NPK 20:20:0,6.51
30.81,65.59,69.6,Sandy,Barley,6,17,25,Urea (46% N),5.85
22.14,40.43,59.01,Loamy,Wheat,22,18,7,MAP 28:28:0,6.93
26.43,58.02,45.82,Red,Barley,12,8,12,NPK Complex 14:35:14,6.18
39.35,84.43,32.73,Red,Millets,5,15,21,Urea (46% N),6.82
25.89,84.59,21.8,Black,Millets,5,12,19,Urea (46% N),6.41
31.16,63.99,61.86,Red,Ground Nuts,7,11,11,MAP 28:28:0,5.68
22.27,53.9,36.79,Sandy,Pulses,7,5,10,NPK Complex 14:35:14,5.96
20.63,83.3,57.42,Loamy,Ground Nuts,7,13,9,DAP (18:46:0),7.05
20.61,83.43,54.51,Sandy,Tobacco,20,25,8,DAP (18:46:0),5.61
18.93,87.92,52.71,Clayey,Sugarcane,11,9,27,Kribhco NPK 20:20:0,7.25
23.7,58.5,33.0,Clayey,Millets,4,4,18,Kribhco NPK 20:20:0,7.03
39.26,49.56,52.37,Loamy,Millets,14,5,10,NPK Complex 14:35:14,7.48
17.75,63.78,39.59,Clayey,Paddy,26,1,6,Tata Paras NPK 10:26:26,6.97
34.24,40.75,69.1,Black,Wheat,18,14,10,MAP 28:28:0,6.64
36.07,89.43,62.5,Clayey,Maize,18,10,21,Kribhco NPK 20:20:0,6.49
26.1,87.53,20.68,Loamy,Pulses,4,4,9,NPK Complex 14:35:14,7.2
32.7,66.88,50.47,Clayey,Millets,13,6,8,Iffco NPK 17:17:17,6.86
24.03,48.26,31.27,Black,Tobacco,20,26,2,DAP (18:46:0),6.18
19.04,57.66,29.88,Loamy,Pulses,6,11,16,MAP 28:28:0,7.16
30.55,53.88,42.55,Loamy,Paddy,5,22,17,Urea (46% N),7.17
25.18,66.95,37.59,Clayey,Wheat,22,9,20,Kribhco NPK 20:20:0,6.74
34.64,83.64,45.08,Clayey,Sugarcane,16,6,10,NPK Complex 14:35:14,6.08
22.17,83.31,66.12,Sandy,Wheat,17,22,18,Urea (46% N),6.61
26.32,66.55,32.5,Clayey,Barley,12,16,8,DAP (18:46:0),6.8
26.25,79.06,46.01,Clayey,Sugarcane,22,4,6,Tata Paras NPK 10:26:26,6.79
17.69,43.95,34.42,Sandy,Ground Nuts,4,6,31,Kribhco NPK 20:20:0,6.74
29.89,42.53,30.91,Loamy,Oil seeds,13,4,9,Tata Paras NPK 10:26:26,6.05
38.74,70.19,52.17,Black,Oil seeds,7,5,8,Iffco NPK 17:17:17,7.33
16.26,69.73,34.74,Clayey,Sugarcane,7,16,28,Urea (46% N),6.83
28.75,47.2,59.8,Loamy,Wheat,13,11,15,Kribhco NPK 20:20:0,6.94
24.88,55.95,26.0,Clayey,Tobacco,17,15,4,NPK Complex 14:35:14,5.53
25.38,84.75,26.77,Black,Millets,12,12,3,DAP (18:46:0),6.15
39.96,40.04,29.51,Loamy,Tobacco,14,24,14,MAP 28:28:0,5.67
17.21,82.38,30.09,Black,Maize,25,30,2,DAP (18:46:0),6.97
26.54,66.11,30.72,Red,Wheat,9,15,19,Urea (46% N),5.78
33.58,67.1,24.67,Red,Cotton,7,18,9,MAP 28:28:0,6.06
39.46,77.25,58.23,Loamy,Oil seeds,6,16,27,Urea (46% N),7.03
24.83,56.79,58.3,Loamy,Wheat,29,11,6,NPK Complex 14:35:14,6.77
21.01,60.23,63.76,Loamy,Ground Nuts,15,3,6,Tata Paras NPK 10:26:26,6.82
21.54,71.76,26.43,Clayey,Sugarcane,12,19,10,DAP (18:46:0),5.64
20.33,59.91,53.13,Red,Millets,20,3,4,Tata Paras NPK 10:26:26,6.75
23.06,75.92,28.84,Sandy,Sugarcane,14,16,4,DAP (18:46:0),6.03
19.75,69.97,45.26,Sandy,Oil seeds,9,9,11,Iffco NPK 17:17:17,6.15
38.75,41.33,68.21,Sandy,Maize,16,14,22,Kribhco NPK 20:20:0,5.83
34.38,82.07,24.53,Clayey,Wheat,16,3,16,Kribhco NPK 20:20:0,6.01
27.12,87.58,39.01,Clayey,Wheat,8,11,17,Kribhco NPK 20:20:0,6.55
17.52,81.3,25.91,Sandy,Tobacco,16,19,7,DAP (18:46:0),6.72
16.28,73.91,43.93,Black,Ground Nuts,7,10,15,MAP 28:28:0,6.85
32.98,67.33,54.8,Loamy,Cotton,17,2,1,Tata Paras NPK 10:26:26,6.93
32.98,62.67,22.28,Sandy,Ground Nuts,7,3,4,NPK Complex 14:35:14,7.38
20.62,76.94,55.76,Black,Oil seeds,5,15,23,Urea (46% N),6.03
22.95,41.86,40.95,Loamy,Barley,14,18,9,DAP (18:46:0),6.5
22.22,82.95,30.17,Sandy,Paddy,14,8,7,Iffco NPK 17:17:17,7.14
37.08,52.2,48.7,Loamy,Tobacco,3,22,18,Urea (46% N),6.87
36.37,55.93,21.7,Red,Tobacco,15,25,7,DAP (18:46:0),6.72
30.16,56.28,53.51,Clayey,Oil seeds,6,5,9,Iffco NPK 17:17:17,6.88
34.83,47.78,47.84,Loamy,Ground Nuts,2,15,28,Urea (46% N),7.13
25.59,47.36,27.31,Sandy,Tobacco,12,10,12,Iffco NPK 17:17:17,7.19
27.15,71.87,46.23,Clayey,Barley,6,18,19,Urea (46% N),5.59
16.32,40.03,41.82,Sandy,Ground Nuts,2,11,27,Urea (46% N),7.05
39.67,89.93,55.99,Sandy,Maize,19,23,2,DAP (18:46:0),6.72
20.84,79.93,20.52,Clayey,Millets,18,2,5,Tata Paras NPK 10:26:26,6.14
38.64,48.61,33.26,Red,Pulses,6,3,8,NPK Complex 14:35:14,6.15
31.34,64.77,39.51,Clayey,Barley,18,18,2,DAP (18:46:0),7.39
38.15,58.16,52.4,Clayey,Pulses,8,1,2,Tata Paras NPK 10:26:26,5.56
37.48,63.92,50.72,Loamy,Pulses,4,5,12,Iffco NPK 17:17:17,5.57
23.05,74.53,68.92,Black,Sugarcane,16,5,7,NPK Complex 14:35:14,5.88
28.18,61.2,44.19,Clayey,Oil seeds,6,11,12,MAP 28:28:0,5.87
33.3,74.36,26.99,Sandy,Oil seeds,8,3,23,Kribhco NPK 20:20:0,6.05
30.38,42.62,41.45,Red,Millets,11,4,5,NPK Complex 14:35:14,5.98
39.05,69.59,49.56,Loamy,Paddy,9,20,17,Urea (46% N),6.23
25.21,65.41,50.97,Sandy,Paddy,14,6,17,Kribhco NPK 20:20:0,5.79
38.55,59.85,48.09,Red,Millets,20,2,8,Tata Paras NPK 10:26:26,7.12
17.74,62.9,39.07,Sandy,Barley,5,21,26,Urea (46% N),6.48
31.87,50.65,51.59,Black,Tobacco,10,23,7,MAP 28:28:0,7.22
22.86,59.9,68.88,Black,Barley,18,22,7,DAP (18:46:0),5.72
33.14,80.75,59.85,Sandy,Tobacco,10,21,13,MAP 28:28:0,6.84
36.83,70.48,30.63,Sandy,Paddy,24,19,3,DAP (18:46:0),5.6
19.09,67.58,44.47,Black,Ground Nuts,8,13,11,DAP (18:46:0),7.2
27.14,59.23,27.39,Sandy,Maize,31,12,4,Tata Paras NPK 10:26:26,6.27
25.12,45.07,42.59,Black,Paddy,26,6,7,Tata Paras NPK 10:26:26,6.2
23.54,72.45,31.32,Sandy,Millets,10,14,4,DAP (18:46:0),5.55
38.36,67.56,52.7,Clayey,Tobacco,10,20,11,MAP 28:28:0,5.65
29.14,53.44,27.7,Red,Cotton,6,22,6,MAP 28:28:0,5.51
29.74,73.13,48.68,Black,Paddy,19,11,16,Kribhco NPK 20:20:0,7.47
35.19,68.45,46.3,Loamy,Paddy,30,6,4,Tata Paras NPK 10:26:26,6.11
24.57,75.48,45.65,Black,Millets,7,8,22,Kribhco NPK 20:20:0,7.14
